,userid,geometry_x,geometry_y
249,4871B9F9563E09DA594C7A97EE09A6EB,POINT (-1.55841 52.37837),POINT (-1.50341 52.413)
250,BEFE38833AC9E54FA87C4F16618F020B,POINT (-1.51134 52.38893),POINT (-1.51024 52.40783)
251,A094A6549ADD5FC801F9C09B70F992A7,POINT (-1.47387 52.39729),POINT (-1.4864 52.44812)
252,A6F57218386D10B9CC0C99A82674C9BB,POINT (-1.51456 52.38242),POINT (-1.51456 52.38242)
253,6191FA4DB8E23B8C4502970DDCFBA308,POINT (-1.44916 52.38529),POINT (-1.49673 52.4514)
254,D4B6B5F1EAF39E223E7E31B5F784A228,POINT (-1.45055 52.38958),POINT (-1.4505 52.38963)
255,57B0A224078FB8637F9914ED984C2370,POINT (-1.49913 52.43068),POINT (-1.52291 52.44999)
256,043D1B3CD0F6747DFB8DF5D8DA984928,POINT (-1.50602 52.44671),POINT (-1.5878 52.39355)
257,91EE7E7B36D0F395F4B558F753B051F8,POINT (-1.58368 52.4158),POINT (-1.5593 52.40966)
258,4B3EC7852B566944A8E5A42480354E6F,POINT (-1.45135 52.44078),POINT (-1.50006 52.4057)
259,A8A7AB4C34E4684AE9EFCA102C8D6A40,POINT (-1.49744 52.43269),POINT (-1.47923 52.45329)
260,A42C57E5506543A3668524BA40C21502,POINT (-1.52024 52.42199),POINT (-1.47815 52.4214)
261,E5CE97A71432BA35F844BE32F42593A9,POINT (-1.54508 52.41443),POINT (-1.58983 52.40391)
262,C624F6052EF8BC34DD2F9221697BF321,POINT (-1.46803 52.42857),POINT (-1.4926 52.4435)
263,1E0CE79C87859CF6CA460D5FA6F6DAD5,POINT (-1.45108 52.4254),POINT (-1.54046 52.42177)
264,7001BA85A90BEF4F3C0EA8146EC40601,POINT (-1.47813 52.41116),POINT (-1.43922 52.42064)
265,42C3A90675D2F2B30B095F1C4B744537,POINT (-1.51347 52.41297),POINT (-1.51107 52.41112)
266,C660E4147E78BAE85E1F2C18D1F0BC61,POINT (-1.53386 52.40186),POINT (-1.534 52.40282)
267,F642A9E594CF8BD99DCDF5248881FBFB,POINT (-1.50732 52.39831),POINT (-1.45794 52.41733)
268,48D774535038BF5AB82EF3B0E51411C0,POINT (-1.53563 52.41349),POINT (-1.48583 52.40977)
269,8A5B77E5B38178E85ECECC5DE181BA53,POINT (-1.60312 52.41319),POINT (-1.50778 52.40592)
270,8599704DB47483CD9B6BD4A1A5795CF5,POINT (-1.53765 52.43176),POINT (-1.53776 52.4319)
271,CDA29B4BC4C9BA28DC4637AF1E811D50,POINT (-1.54185 52.41712),POINT (-1.50392 52.41461)
272,87A45F7F7666F4A07E521AC8DF064982,POINT (-1.53587 52.45304),POINT (-1.56674 52.42775)
273,FF03415FCBB7C7C34B2EEB2F53AC80C4,POINT (-1.53781 52.42188),POINT (-1.53719 52.42236)
274,7B4C0959186FB9356A7388CBC7406AC4,POINT (-1.51385 52.38177),POINT (-1.55516 52.38713)
275,D93CD85A6009CFAFD6F9ED33422D0937,POINT (-1.49815 52.41853),POINT (-1.5283 52.40949)
276,DF752798FEFD0F742DB7F4B2265824B5,POINT (-1.47874 52.42376),POINT (-1.58991 52.40393)
277,2BDF3B95803E19A029FEA2DA3B480944,POINT (-1.49272 52.40547),POINT (-1.49357 52.40924)
278,E729F34F7E0B09948F2A37F7EEE517A3,POINT (-1.59658 52.39845),POINT (-1.52399 52.42912)
279,2FC4BD25AB0F6AB4CEBC94ED9C844684,POINT (-1.53404 52.41924),POINT (-1.51521 52.43498)
280,750237094AA95B137CB3F4FBF3066D88,POINT (-1.43696 52.40182),POINT (-1.45146 52.41317)
281,732ABC95AB2C6C74F84748A990A08636,POINT (-1.57037 52.40093),POINT (-1.44426 52.39679)
282,B5B7878C6550D08144E9CA26D560F3B9,POINT (-1.46919 52.4033),POINT (-1.51172 52.41204)
283,3C1BA76E97180DD16D92F1E063B03718,POINT (-1.5593 52.40434),POINT (-1.57843 52.40682)
284,C8F623A9A11949597DEF1E4693E4209E,POINT (-1.52648 52.44706),POINT (-1.55704 52.40285)
285,DB626E1963AB255CF0873DB0FA766296,POINT (-1.48757 52.45759),POINT (-1.49277 52.39971)
286,A4825FBA8ADDC8090EB6263E08D5F481,POINT (-1.48327 52.40183),POINT (-1.55758 52.40281)
287,3C08529C4AEC016A3F5E47B755AE472E,POINT (-1.51435 52.4196),POINT (-1.52611 52.43099)
288,60F2B1F73AE02A12BBBFBB91F13DE05D,POINT (-1.46731 52.4282),POINT (-1.56655 52.41808)
289,7C3CA91F33EAE2ADF923B01106B69490,POINT (-1.46986 52.44376),POINT (-1.48407 52.39231)
290,F9F1DEE394EA52805A1F84A65AA30274,POINT (-1.44369 52.40028),POINT (-1.52519 52.40521)
291,6FD7EB2B034403FB22F72D097CB7A3EB,POINT (-1.47354 52.42167),POINT (-1.52106 52.41398)
292,D89CECF9AC02308653573622F0CC1986,POINT (-1.54478 52.42151),POINT (-1.5715 52.42685)
293,2CD83324B8B91B04DAB8430CE9F8FDE5,POINT (-1.56503 52.40154),POINT (-1.57091 52.40171)
294,F3057DCADDC9855E2FD8C902184AFA9D,POINT (-1.49049 52.40349),POINT (-1.49042 52.43747)
295,B32B6C1FDB9023D01BAB6BBC847B7A3A,POINT (-1.47407 52.40325),POINT (-1.47883 52.39356)
296,156C0A034E2157480F5A9B33CE7D8D9E,POINT (-1.51999 52.42499),POINT (-1.53643 52.37922)
297,0063CDB18C9B4DC9EC7A0741CCD1C604,POINT (-1.52155 52.42175),POINT (-1.47451 52.41313)
298,38BF8752D888A8071B74578B9BE07C4C,POINT (-1.54466 52.39874),POINT (-1.54425 52.4019)
299,9EC7DE31B425D61CDAE095568A4A7DF3,POINT (-1.51985 52.38068),POINT (-1.57628 52.42663)
300,16DC34321D359296A9D7CE67D83EF792,POINT (-1.47296 52.385),POINT (-1.47294 52.38506)
301,CB128C54F508BCB552DBB93C839412EB,POINT (-1.47247 52.40541),POINT (-1.52724 52.45204)
302,0BA9871820E8A6729C282FCDF862BC78,POINT (-1.49197 52.40492),POINT (-1.50094 52.40756)
303,F96D7FEA7B74D7B30CE341F8000D1D5C,POINT (-1.52248 52.43878),POINT (-1.52344 52.42747)
304,3A01103E125670AFBB75A2DE9059DC95,POINT (-1.46346 52.41226),POINT (-1.52767 52.40809)
305,D5BBC99D7FD3E3C0E752E4E2EB6AF131,POINT (-1.51941 52.41722),POINT (-1.46911 52.45742)
306,3D1053BF2368FBD31C80D47FFFC4D494,POINT (-1.4792 52.40082),POINT (-1.51076 52.40967)
307,81E90E208EFCBB3659FDC30A03CA96C2,POINT (-1.5593 52.40621),POINT (-1.57099 52.39106)
308,5808DCF3C3A639F31FE36AE664730FDD,POINT (-1.51914 52.42624),POINT (-1.60191 52.41571)
309,3011EED0D15DD3A52C75D906FAF29762,POINT (-1.45746 52.38773),POINT (-1.45985 52.38658)
310,C4544BE36B5791B0C18E6FBAB20686CB,POINT (-1.51182 52.38694),POINT (-1.51183 52.38693)
311,501047C366F2B458262AAA84E7DC92F6,POINT (-1.53229 52.41532),POINT (-1.54108 52.40249)
312,48B7EAB5E95BEF785D29766FC9C810D0,POINT (-1.56229 52.39898),POINT (-1.58185 52.40498)
313,96D01FF7FCC37DAA2BC0E0A9B4F6D753,POINT (-1.48637 52.41997),POINT (-1.47026 52.42401)
314,F7DD8F14E5F17000DDEB27CBA911A8BF,POINT (-1.4924 52.43656),POINT (-1.47986 52.45352)
315,1EA9280828ED03496D3BC312968DAFBD,POINT (-1.45696 52.41318),POINT (-1.43942 52.41762)
316,0B36AEE7CF7083863BDB1F2D123E3777,POINT (-1.51802 52.37288),POINT (-1.55769 52.39719)
317,15B0323F969F9CAFF52A7C3C8DF117A7,POINT (-1.54149 52.41989),POINT (-1.51636 52.43466)
318,04430A52F038D080FEC338661AB6C9CB,POINT (-1.5061 52.39296),POINT (-1.50801 52.40111)
319,F7D967120B49ECE52866856F9AA0F4C2,POINT (-1.46763 52.43445),POINT (-1.46852 52.43347)
320,02111FC39F2B16593205C678A2251CB7,POINT (-1.47716 52.39592),POINT (-1.47167 52.3927)
321,BFB89581046CCEAC8333BDB088C1032B,POINT (-1.5229 52.42742),POINT (-1.46494 52.4027)
322,FA7CC75A2791858FA84A047F9EAC30C6,POINT (-1.50738 52.44543),POINT (-1.51072 52.44449)
323,A60DB307ABD89470FE9A9B14B2811EF3,POINT (-1.47889 52.42407),POINT (-1.45573 52.44355)
324,EE474A35FA836FBEE444C64A9270E9D5,POINT (-1.53313 52.38487),POINT (-1.53742 52.39955)
325,BE24104214A588198DAE478A2E0FE4FE,POINT (-1.5709 52.39508),POINT (-1.4995 52.41828)
326,63D3F5BCB4362CB8296FD3E6CDCC5644,POINT (-1.56066 52.39517),POINT (-1.59495 52.40459)
327,53420D42221D0B693F742A47925BB7B9,POINT (-1.45711 52.4125),POINT (-1.46193 52.40591)
328,148A685B37162EAFD81DF6B00A770DC6,POINT (-1.57439 52.40209),POINT (-1.51504 52.38168)
329,FD6168F5591D6611A11E59E7CAA7BC38,POINT (-1.5278 52.40521),POINT (-1.51452 52.40608)
330,DA9532FD96C9282DE474BB46B83E0607,POINT (-1.54604 52.40923),POINT (-1.5449 52.40596)
331,296F28275FD21D3656F0FF9BECA227F5,POINT (-1.52729 52.4328),POINT (-1.49458 52.40287)
332,593601364DF1958A51D64A2CEE967785,POINT (-1.54999 52.41719),POINT (-1.54352 52.42959)
333,DD2D96630C5D179A3F6B7C2E27A8C0DA,POINT (-1.53277 52.45174),POINT (-1.56127 52.43121)
334,429CA69F42AB78ADC4282B03753D2F61,POINT (-1.48649 52.4082),POINT (-1.46129 52.45349)
335,C89078EEB0FBDD794242885722E78CFA,POINT (-1.50909 52.443),POINT (-1.43233 52.39665)
336,D0B25EB23743F6A5B4D04E4035511C61,POINT (-1.44409 52.39832),POINT (-1.52647 52.40364)
337,A93C44D955F4318C51AAB560C07EF441,POINT (-1.50534 52.42834),POINT (-1.53125 52.38069)
338,A3DC6DA323B2E1301A3A724D85E07EA8,POINT (-1.51408 52.42084),POINT (-1.5056 52.41458)
339,0BAE98691060E32070D1EF26267A6521,POINT (-1.53274 52.45173),POINT (-1.53534 52.44241)
340,415A4BCFC172017FE26E33D636793DC4,POINT (-1.52083 52.44163),POINT (-1.44529 52.3906)
341,7AC0BFE678774CAA75BFDEFE314D5588,POINT (-1.49266 52.4306),POINT (-1.47111 52.41392)
342,A6C90D0791C168CE37F49E2375148D08,POINT (-1.47969 52.43011),POINT (-1.46686 52.4195)
343,FD93C82DB3F6DA388E52F7A32AE7DA30,POINT (-1.49894 52.41145),POINT (-1.51473 52.40879)
344,5B72B8C47F8DDB80C30D19117333F6B0,POINT (-1.55795 52.37842),POINT (-1.56079 52.37873)
345,D159699E8801031BF2E5516F35ECEA41,POINT (-1.50432 52.38797),POINT (-1.50322 52.41363)
346,AE4823519E7151C039B78CC2A63E3954,POINT (-1.51806 52.37523),POINT (-1.43823 52.43079)
347,21E0FF6CAF78EDE6E85219CCFDB1A67A,POINT (-1.46548 52.43426),POINT (-1.45252 52.43595)
348,8567C4E9190389DCE72BF78D7B06DFA7,POINT (-1.53005 52.43645),POINT (-1.50697 52.41484)
349,DD2203FFAB14FFEFAEFEBF6FF03C1BF9,POINT (-1.4721 52.44843),POINT (-1.49227 52.43864)
350,88A8F752DB042AD803D84B143964953D,POINT (-1.46919 52.40332),POINT (-1.51172 52.41204)
351,55C2182531417426451605C09AF24EA5,POINT (-1.48056 52.43597),POINT (-1.47198 52.4268)
352,537D279D6D3208CF4E06F4F9FD7FC67E,POINT (-1.43877 52.40703),POINT (-1.44224 52.40843)
353,32F4C6D723A7B1F132700F89C868C190,POINT (-1.47743 52.40488),POINT (-1.47285 52.43641)
354,3D6F37EE3A3625AC046EB1005BD82444,POINT (-1.52725 52.43287),POINT (-1.54353 52.42956)
355,AC323A2B0C576AA896F9F78C1C0525D5,POINT (-1.48097 52.3847),POINT (-1.51323 52.40807)
356,3AEB2F4656C9AC5929ECA4355C75AF97,POINT (-1.56975 52.40518),POINT (-1.55431 52.3962)
357,9E282F9DC039338D74EED08B86D2827B,POINT (-1.44737 52.39992),POINT (-1.45317 52.39274)
358,F118474B36F2BB2A32D574396EE4879E,POINT (-1.51571 52.39371),POINT (-1.48942 52.38056)
359,5E780002B693AC34A61F38FB926F4B02,POINT (-1.47785 52.39577),POINT (-1.45975 52.39491)
360,ED228DC38729821C5EB64127B6CD0A7F,POINT (-1.47056 52.40862),POINT (-1.46824 52.38888)
361,E81492E50AB222741EF64FB1C7126AFC,POINT (-1.44604 52.40792),POINT (-1.46521 52.38112)
362,A570163F7E5A3EAE3C6EAFCD82E4CF9B,POINT (-1.52908 52.43033),POINT (-1.46043 52.41814)
363,348B371E6808E9B27347948E0FCCBE0E,POINT (-1.56114 52.40972),POINT (-1.56109 52.40982)
364,14B1E3AFDF9B681CDB2669341FA01122,POINT (-1.59967 52.40535),POINT (-1.45598 52.41995)
365,7BEEE06CBAB5E31F523CF76D27C3DA99,POINT (-1.47026 52.43807),POINT (-1.51381 52.40822)
366,D7645339AE17703A1575629D5CE06666,POINT (-1.47424 52.41416),POINT (-1.47504 52.41338)
367,CE919F6EB2426280C2693D3271AB5811,POINT (-1.46119 52.4066),POINT (-1.51179 52.40827)
368,8037A3F9BAB35EB209E93DAF184F88F5,POINT (-1.53449 52.41908),POINT (-1.52374 52.40541)
369,37673B17B7B599019A1A503CB1DBCD47,POINT (-1.54161 52.42334),POINT (-1.54024 52.42013)
370,F631BD3D11135C0EDF64012EC481D1F3,POINT (-1.49548 52.40786),POINT (-1.51214 52.40921)
371,3C22ABFB6DCF2A1B4C017A216CB4A5EA,POINT (-1.50746 52.38562),POINT (-1.43566 52.42148)
372,BD40A03DF7D4F7EBC2824C43360861EA,POINT (-1.4374 52.40604),POINT (-1.45907 52.40643)
373,A46E01D2F621C803EC89DD5639B08DD7,POINT (-1.55259 52.40369),POINT (-1.54795 52.40447)
374,0CDEE848A1AFD8A51FABEEE65946092C,POINT (-1.44535 52.39451),POINT (-1.50338 52.41445)
375,9C33255B018696AE4AEF4C04B8EFA37A,POINT (-1.5118 52.4413),POINT (-1.5293 52.44148)
376,73121CCD32E95EC49B9AF3266ECE0FC7,POINT (-1.4789 52.42407),POINT (-1.43729 52.42187)
377,BA4C426CB864D0052458C1750A2E9D34,POINT (-1.48624 52.449),POINT (-1.56808 52.40717)
378,BC73220B6A4AF3C34DA1F98CC130BC20,POINT (-1.48562 52.40248),POINT (-1.51551 52.40804)
379,59EF926D4659BD2999CD073BA3B29A06,POINT (-1.6001 52.41915),POINT (-1.53168 52.41286)
380,4792E71D99B4973D99C8C740E95FBC89,POINT (-1.51111 52.38067),POINT (-1.55504 52.3869)
381,3AB2FB035EEE1F8416620C454787B938,POINT (-1.5408 52.40733),POINT (-1.54886 52.39074)
382,E3D39BFBC3206F2AE6C087107E2156B2,POINT (-1.51639 52.38997),POINT (-1.5093 52.401)
383,1E20F82576EE7A9F4B95F059245AEDD8,POINT (-1.51034 52.41751),POINT (-1.52117 52.40982)
384,4A789990AA73CA75D1EBF63C8DDBF8D5,POINT (-1.50599 52.44114),POINT (-1.50364 52.39213)
385,C100BF73EA226A26D2BA982611EE86D2,POINT (-1.53278 52.43313),POINT (-1.55539 52.43697)
386,F5C1B2A5675352570359647B38ECD1F6,POINT (-1.49434 52.4139),POINT (-1.50257 52.4126)
387,14950AFD41360665B77F559DBEED6E4F,POINT (-1.4733 52.38593),POINT (-1.5023 52.41274)
388,6B98C53F84ED02EFC066C44751BB9070,POINT (-1.58235 52.40723),POINT (-1.58399 52.40408)
389,22FA769A683E9ECA273C4560808DA669,POINT (-1.49365 52.42813),POINT (-1.4907 52.44107)
390,D95F05FCC40006D24EA7B9F6AC966FC9,POINT (-1.55881 52.41086),POINT (-1.58242 52.40474)
391,2181072BED3CE639F41A050D5C489918,POINT (-1.56243 52.40128),POINT (-1.52361 52.40587)
392,A4014258436FD926B969126E0B88B56B,POINT (-1.48119 52.44553),POINT (-1.43837 52.39266)
393,0711DCDA51A6ECB38AAD009A152CF973,POINT (-1.50736 52.44541),POINT (-1.51322 52.40577)
394,7883901B56289C3F6FFC61231EB192C3,POINT (-1.48184 52.41639),POINT (-1.4609 52.42676)
395,D82C433E3990DAAC364A6D4B389EFA99,POINT (-1.56013 52.41415),POINT (-1.52938 52.40038)
396,FE78B4BD6B220A9AF247FA8BF8D3E323,POINT (-1.52442 52.44149),POINT (-1.43575 52.43122)
397,9396EC64AB90087B531013C3CBB1B646,POINT (-1.4766 52.41391),POINT (-1.47483 52.41295)
398,61D96A32F85AFF4252E03D99F8791110,POINT (-1.56071 52.4345),POINT (-1.54419 52.42879)
399,C1C64B2EBCC83B84A4997C38924109CB,POINT (-1.45823 52.43977),POINT (-1.46483 52.43127)
400,8D43142F5D353AD66427C56445B4DDC3,POINT (-1.44063 52.41578),POINT (-1.45094 52.41366)
401,07A05F971EED5358A1CB504DB8979AD3,POINT (-1.57793 52.41415),POINT (-1.4968 52.44819)
402,D88C11146FF39216BC400B50EEA370A0,POINT (-1.49374 52.44213),POINT (-1.4699 52.42409)
403,EF82EE43AACE2E7AC2471F50D2D34381,POINT (-1.48169 52.44374),POINT (-1.48726 52.4431)
404,D5E72E90E8D1E6A4C5419DCFF26C2963,POINT (-1.50833 52.37797),POINT (-1.52637 52.37993)
405,98860618CD094995DB8C2C59CA23F3A2,POINT (-1.53564 52.41349),POINT (-1.48584 52.40959)
406,6A5B13F6ABE07908A9DD5744C43679F0,POINT (-1.55959 52.37854),POINT (-1.50341 52.41267)
407,B4805615389ED1441171F13F1941A2D7,POINT (-1.52482 52.44315),POINT (-1.43688 52.42077)
408,08F9496940F9274DC381F2A510DBF4ED,POINT (-1.58029 52.39545),POINT (-1.56264 52.38099)
409,1375DB041D94928D6ADBB64AEA9D299D,POINT (-1.4804 52.40981),POINT (-1.48687 52.38653)
410,617A5136699880829F3F53514AA33DCD,POINT (-1.51399 52.41839),POINT (-1.52182 52.44682)
411,5DEAE1611E10815200B28FA65BA299C6,POINT (-1.52437 52.38647),POINT (-1.43664 52.43444)
412,298CC79A29A1EAF7E573B40C77D4D041,POINT (-1.52951 52.4152),POINT (-1.52214 52.42107)
413,CC0FA9B226751716C63E3A308E8E7C98,POINT (-1.6033 52.40773),POINT (-1.5469 52.40304)
414,D077A648B42BABA205F7F49E648DB2FA,POINT (-1.50331 52.41606),POINT (-1.46695 52.38952)
415,2487F91C2076D0E515CD3E97B635A37C,POINT (-1.54543 52.42305),POINT (-1.48458 52.45496)
416,AACC11275245527DAF323BA253279BB8,POINT (-1.4912 52.44048),POINT (-1.50111 52.43418)
417,938C596556BA78C9CC2D45C9A9C31302,POINT (-1.45948 52.45215),POINT (-1.43448 52.43514)
418,4F186F334D34328C1826ECF37FC86C14,POINT (-1.53959 52.4218),POINT (-1.52364 52.42145)
419,04A6E4353F1F09E5400541A01B89568B,POINT (-1.43742 52.40601),POINT (-1.43742 52.40599)
420,2765178FE361FAAD801C7DBC027831A8,POINT (-1.48637 52.41387),POINT (-1.5616 52.43107)
421,B044D5E4DC5AFD51F072E88A0CC1EB09,POINT (-1.48756 52.39047),POINT (-1.46673 52.42856)
422,FBF4CF98CFE9723F05D4074D43A9EF90,POINT (-1.48857 52.45687),POINT (-1.49218 52.44393)
423,060F379FC8AB472F4BC6B30736853E34,POINT (-1.49747 52.41152),POINT (-1.51179 52.40807)
424,9F6C9EC288011C0B0BD607A0C5727C4B,POINT (-1.45388 52.40591),POINT (-1.49981 52.40728)
425,F75550084946D3367CFA5E1390516145,POINT (-1.4658 52.40408),POINT (-1.53727 52.37876)
426,F26A99DE2685BEB46E88227CCE701C76,POINT (-1.48966 52.41573),POINT (-1.46102 52.4382)
427,15BC104BC8A36E226811E078DEDFBE19,POINT (-1.47657 52.39977),POINT (-1.47656 52.39976)
428,488A758C5AE502BAC71AE902ECE36545,POINT (-1.51326 52.40968),POINT (-1.50395 52.40571)
429,B921E2AC59E3DB74D2A492BBC03C88B7,POINT (-1.43616 52.42198),POINT (-1.44445 52.39869)
430,66A804D4F9CF496622E59E9159AD2F21,POINT (-1.47974 52.43017),POINT (-1.43712 52.39649)
431,CE77D27D72DDB1D18E0724421BC6F4B2,POINT (-1.44611 52.39148),POINT (-1.44613 52.39065)
432,3CB44426F724F976DD01BD9A1BB99956,POINT (-1.51145 52.41181),POINT (-1.50492 52.40848)
433,9C86457DE350407CF879EB197C489B78,POINT (-1.52625 52.44701),POINT (-1.52621 52.447)
434,38F0497C7AFBFAFA35B7D862C5CB0DB3,POINT (-1.45015 52.42496),POINT (-1.46653 52.41397)
435,A1A8089EF30006533E0861F4CEF1A774,POINT (-1.55617 52.38104),POINT (-1.50196 52.41048)
436,FA9B1B64056558CECA3142DD6BCD2965,POINT (-1.49043 52.42436),POINT (-1.51135 52.393)
437,C66CE068B0C3B7F260988AD8BCB7032C,POINT (-1.46499 52.40339),POINT (-1.45958 52.39491)
438,D9ED69483617A3AF71F9B41C2191C450,POINT (-1.45446 52.43867),POINT (-1.45332 52.44239)
439,398DB3630076C0A0EBC81A3B9DB0420E,POINT (-1.48532 52.41486),POINT (-1.47115 52.43766)
440,59154B6569927B726F770057B096E3A5,POINT (-1.52643 52.4431),POINT (-1.50147 52.38356)
441,6AD1AD502561ABFD29E72492334392CF,POINT (-1.56178 52.40718),POINT (-1.517 52.39146)
442,1657975F19DA006C5F7754A9BAE09F13,POINT (-1.48244 52.41214),POINT (-1.49946 52.41405)
443,C9318C2C37D02B0781CDB947B0D4A454,POINT (-1.5449 52.39541),POINT (-1.50692 52.42102)
444,FFD6980228D487DDBF5903F8ED7C95E8,POINT (-1.48881 52.41318),POINT (-1.49385 52.40799)
445,75E0356D62E13F883E17B82D63F667F6,POINT (-1.498 52.40616),POINT (-1.51836 52.40306)
446,934AD469399CF0050C3A10AD0D858CFF,POINT (-1.51606 52.37607),POINT (-1.49526 52.40921)
447,BC67398977828673B9CD5AF4C3A71130,POINT (-1.50604 52.44509),POINT (-1.51042 52.44441)
448,D9C14CA4C58607AF5A96B95F48AEE55F,POINT (-1.47115 52.43765),POINT (-1.46493 52.43919)
449,E3A45E27F12DF869C82FB95790711B52,POINT (-1.50608 52.44095),POINT (-1.51216 52.42678)
450,A382AFBAC1C9EFF6730682B7A184B857,POINT (-1.49258 52.4358),POINT (-1.49538 52.43877)
451,F9BBBC7F0A095BB57E8BB94523373B04,POINT (-1.45488 52.41945),POINT (-1.43778 52.42078)
452,DEF968BBC6D649BD9C329AE0B2A98A24,POINT (-1.46635 52.40479),POINT (-1.47298 52.42555)
453,3CF895763990B2AE6EFDFC75F812CC75,POINT (-1.49763 52.40211),POINT (-1.51321 52.4087)
454,F9455444BA7BD39D8437D46802BEFFA0,POINT (-1.53638 52.43167),POINT (-1.51933 52.41022)
455,06B2ECAB802C48C497DFA60C889D021D,POINT (-1.55673 52.41391),POINT (-1.55434 52.3892)
456,F4F93FE6A4CAB76683448264C5C990BB,POINT (-1.54722 52.41166),POINT (-1.52524 52.41858)
457,596E8E739916C3635166159EC0861E19,POINT (-1.49371 52.43008),POINT (-1.48546 52.41289)
458,046B1A794531E50497AA01A1D1BB3C47,POINT (-1.53845 52.43223),POINT (-1.53844 52.43222)
459,356E2198CFC3DAE9B70DEE74CC293FC6,POINT (-1.57666 52.41144),POINT (-1.58298 52.401)
460,42E22F03156D0A1DD677D810126D1F61,POINT (-1.48984 52.41277),POINT (-1.50771 52.40899)
461,789001FDC7CCBCEB68830CBBEE93ED14,POINT (-1.56442 52.39414),POINT (-1.56128 52.3803)
462,747051740234BF68FBB3129360423088,POINT (-1.44781 52.39388),POINT (-1.43365 52.39729)
463,EDA6F8AA51BE5733B6F9230517FCB011,POINT (-1.52859 52.38269),POINT (-1.50525 52.41472)
464,C06E63F00382148D6B05C2CEF250458C,POINT (-1.48307 52.44368),POINT (-1.51788 52.40773)
465,4CAC1F179C594FE6C596B812C8C1F1D3,POINT (-1.48069 52.42592),POINT (-1.52307 52.41268)
466,7A2893C9E3A910A0AA49C1225302097A,POINT (-1.574 52.3948),POINT (-1.55781 52.40305)
467,206D51D6FD76FF4DA88588483EE24CF1,POINT (-1.5201 52.44735),POINT (-1.44829 52.39965)
468,8169026CAD1709CBDCCD42340471D206,POINT (-1.50911 52.3919),POINT (-1.53069 52.39317)
469,19D1FF34D96D60E1EBF357B885535CA6,POINT (-1.57135 52.40714),POINT (-1.58075 52.39475)
470,EDBAF7593816E7B907EE2AD5664281E3,POINT (-1.43413 52.42778),POINT (-1.50084 52.42204)
471,CFA727764B315DCD61D9F67C8A2B9AD9,POINT (-1.46984 52.41849),POINT (-1.52108 52.40257)
472,3B47211139F85259FACAF62F9468DEF2,POINT (-1.47486 52.42348),POINT (-1.51058 52.40968)
473,FF463924ABC952F872D900AEFCE04FB0,POINT (-1.49937 52.43055),POINT (-1.55762 52.40293)
474,ACF7AEBB78E38C3AB2516140B5A85A81,POINT (-1.53362 52.458),POINT (-1.54835 52.44978)
475,891A43A4C3EEFD7E57E85816D2FA17F4,POINT (-1.51549 52.40035),POINT (-1.46074 52.44519)
476,A3E754DFC5FFFF57299843EBEB33EAF0,POINT (-1.52758 52.437),POINT (-1.52755 52.43701)
477,6ED133F007855E90A2078FF635CA9D0A,POINT (-1.44513 52.4355),POINT (-1.46734 52.42228)
478,3CD15C36D6ED99A12E299CE0DC60FBFC,POINT (-1.44843 52.43149),POINT (-1.44467 52.42441)
479,EF9DA809E91A0AA009FB20BDABECF867,POINT (-1.54724 52.41486),POINT (-1.5078 52.40852)
480,5656970FDE19FE24B0FA3DA5DEE80275,POINT (-1.5389 52.41808),POINT (-1.47044 52.42401)
481,B9EB8A8DC8CC20B30B433374215AB094,POINT (-1.473 52.44017),POINT (-1.43735 52.42216)
482,417896C7528E902E4C395120EEE830DA,POINT (-1.51002 52.3869),POINT (-1.55389 52.39596)
483,CD3AC6DCF6352B7741EF6497F07BE543,POINT (-1.44442 52.39462),POINT (-1.48615 52.38652)
484,A1EA9727609B2844FF89252BFFC3917D,POINT (-1.52241 52.37763),POINT (-1.57119 52.38911)
485,F1EE1B47ADA40D803C72A7835B166D8C,POINT (-1.53031 52.43721),POINT (-1.56472 52.41027)
486,4CEFD9E178E7E0740E37F05D5FACFDFC,POINT (-1.50168 52.40318),POINT (-1.51507 52.44205)
487,ACD8B1746D5A603715BA13CD3F26702F,POINT (-1.51542 52.41718),POINT (-1.49998 52.40564)
488,314EA8FFA57E88AEE9DF8E6A910FB344,POINT (-1.47127 52.42547),POINT (-1.45548 52.42012)
489,19DF98021E1A640A2DAB9A0F85295F7F,POINT (-1.50249 52.44701),POINT (-1.52888 52.4272)
490,4E9C6F65C2D428189967E3A40958ED4B,POINT (-1.48704 52.44928),POINT (-1.59373 52.39704)
491,406DDC8B430A35C03FB590E95F6A341B,POINT (-1.49307 52.43947),POINT (-1.47091 52.38656)
492,EA2030FCFD49730DEBC5A5A3CD264E49,POINT (-1.57814 52.41343),POINT (-1.53997 52.4084)
493,5128BEC5C8CCD8FC34A734F039E4CD10,POINT (-1.57958 52.39456),POINT (-1.49028 52.43893)
494,887D7AAF66EA67E3D6D2550E3DBE57BC,POINT (-1.55381 52.41269),POINT (-1.52724 52.4439)
495,C50C4E5B462D680D22DCBD96096D0DA9,POINT (-1.52285 52.40663),POINT (-1.5305 52.43117)
496,B98D0C132208B2ECF365A491F2BB8D3A,POINT (-1.46127 52.43841),POINT (-1.46059 52.44181)
497,EA486C4C13E2400ABCE556FE1D096077,POINT (-1.49815 52.41854),POINT (-1.50217 52.41335)
498,2D73C11ED28D1029710601E5873297E0,POINT (-1.51985 52.42715),POINT (-1.52324 52.40554)
